id;codename;codenumber;temperature;limit_low_temp;limit_high_temp;setpoint;power;mode;power_status;status;rssi;esp_millis;created_at
1886;NJYF1;1;28.10;30.00;36.00;33.00;99;manual;safe;online;-66;33769744;2026-06-11 17:00:00+00
1887;NJYF1;1;28.20;30.00;36.00;33.00;99;manual;safe;online;-66;33890347;2026-06-11 17:02:01+00
1888;NJYF1;1;28.20;30.00;36.00;33.00;99;manual;safe;online;-65;34010946;2026-06-11 17:04:02+00
1889;NJYF1;1;28.20;30.00;36.00;33.00;99;manual;safe;online;-66;34131548;2026-06-11 17:06:02+00
1890;NJYF1;1;28.30;30.00;36.00;33.00;99;manual;safe;online;-66;34252132;2026-06-11 17:08:03+00
1891;NJYF1;1;28.30;30.00;36.00;33.00;99;manual;safe;online;-66;34372738;2026-06-11 17:10:03+00
1892;NJYF1;1;28.30;30.00;36.00;33.00;99;manual;safe;online;-66;34493338;2026-06-11 17:12:04+00
1893;NJYF1;1;28.30;30.00;36.00;33.00;99;manual;safe;online;-66;34613929;2026-06-11 17:14:04+00
1894;NJYF1;1;28.20;30.00;36.00;33.00;99;manual;safe;online;-66;34734536;2026-06-11 17:16:05+00
1895;NJYF1;1;28.30;30.00;36.00;33.00;99;manual;safe;online;-65;34855132;2026-06-11 17:18:06+00
1896;NJYF1;1;28.30;30.00;36.00;33.00;99;manual;safe;online;-66;34975731;2026-06-11 17:20:06+00
1897;NJYF1;1;28.30;30.00;36.00;33.00;99;manual;safe;online;-66;35096317;2026-06-11 17:22:07+00
1898;NJYF1;1;28.30;30.00;36.00;33.00;99;manual;safe;online;-66;35216904;2026-06-11 17:24:07+00
1899;NJYF1;1;28.20;30.00;36.00;33.00;99;manual;safe;online;-66;35337494;2026-06-11 17:26:08+00
1900;NJYF1;1;28.30;30.00;36.00;33.00;99;manual;safe;online;-65;35458068;2026-06-11 17:28:08+00
1901;NJYF1;1;28.20;30.00;36.00;33.00;99;manual;safe;online;-66;35578662;2026-06-11 17:30:09+00
1902;NJYF1;1;28.10;30.00;36.00;33.00;99;manual;safe;online;-66;35699254;2026-06-11 17:32:10+00
1903;NJYF1;1;28.00;30.00;36.00;33.00;99;manual;safe;online;-66;35819831;2026-06-11 17:34:10+00
1904;NJYF1;1;28.00;30.00;36.00;33.00;99;manual;safe;online;-65;35940413;2026-06-11 17:36:11+00
1905;NJYF1;1;27.90;30.00;36.00;33.00;99;manual;safe;online;-66;36060996;2026-06-11 17:38:11+00
1906;NJYF1;1;27.80;30.00;36.00;33.00;99;manual;safe;online;-65;36181591;2026-06-11 17:40:12+00
1907;NJYF1;1;27.80;30.00;36.00;33.00;99;manual;safe;online;-66;36302171;2026-06-11 17:42:13+00
1908;NJYF1;1;27.80;30.00;36.00;33.00;99;manual;safe;online;-66;36422754;2026-06-11 17:44:13+00
1909;NJYF1;1;27.70;30.00;36.00;33.00;99;manual;safe;online;-65;36543342;2026-06-11 17:46:14+00
1910;NJYF1;1;27.80;30.00;36.00;33.00;99;manual;safe;online;-66;36663918;2026-06-11 17:48:14+00
1911;NJYF1;1;27.80;30.00;36.00;33.00;99;manual;safe;online;-66;36784505;2026-06-11 17:50:15+00
1912;NJYF1;1;27.80;30.00;36.00;33.00;99;manual;safe;online;-65;36905082;2026-06-11 17:52:15+00
1913;NJYF1;1;27.80;30.00;36.00;33.00;99;manual;safe;online;-66;37025680;2026-06-11 17:54:16+00
1914;NJYF1;1;27.80;30.00;36.00;33.00;99;manual;safe;online;-65;37146271;2026-06-11 17:56:17+00
1915;NJYF1;1;27.60;30.00;36.00;33.00;99;manual;safe;online;-66;37266854;2026-06-11 17:58:17+00
1916;NJYF1;1;27.60;30.00;36.00;33.00;99;manual;safe;online;-66;37387428;2026-06-11 18:00:18+00
1917;NJYF1;1;27.70;30.00;36.00;33.00;99;manual;safe;online;-66;37508017;2026-06-11 18:02:18+00
1918;NJYF1;1;27.70;30.00;36.00;33.00;99;manual;safe;online;-65;37628623;2026-06-11 18:04:19+00
1919;NJYF1;1;27.70;30.00;36.00;33.00;99;manual;safe;online;-66;37749225;2026-06-11 18:06:20+00
1920;NJYF1;1;27.70;30.00;36.00;33.00;99;manual;safe;online;-65;37869813;2026-06-11 18:08:20+00
1921;NJYF1;1;27.80;30.00;36.00;33.00;99;manual;safe;online;-66;37990414;2026-06-11 18:10:21+00
1922;NJYF1;1;27.80;30.00;36.00;33.00;99;manual;safe;online;-66;38112022;2026-06-11 18:12:22+00
1923;NJYF1;1;27.80;30.00;36.00;33.00;99;manual;safe;online;-65;38232632;2026-06-11 18:14:23+00
1924;NJYF1;1;27.80;30.00;36.00;33.00;99;manual;safe;online;-66;38353226;2026-06-11 18:16:24+00
1925;NJYF1;1;27.80;30.00;36.00;33.00;99;manual;safe;online;-66;38473829;2026-06-11 18:18:24+00
1926;NJYF1;1;27.90;30.00;36.00;33.00;99;manual;safe;online;-65;38594429;2026-06-11 18:20:25+00
1927;NJYF1;1;27.90;30.00;36.00;33.00;99;manual;safe;online;-66;38715023;2026-06-11 18:22:25+00
1928;NJYF1;1;27.90;30.00;36.00;33.00;99;manual;safe;online;-66;38835629;2026-06-11 18:24:26+00
1929;NJYF1;1;27.90;30.00;36.00;33.00;99;manual;safe;online;-66;38956230;2026-06-11 18:26:27+00
1930;NJYF1;1;27.90;30.00;36.00;33.00;99;manual;safe;online;-65;39076820;2026-06-11 18:28:27+00
