id;codename;codenumber;temperature;limit_low_temp;limit_high_temp;setpoint;power;mode;power_status;status;rssi;esp_millis;created_at
14301;NJYF1;1;25.00;32.00;35.00;33.50;99;server;safe;online;-63;24418096;2026-07-25 17:00:39+00
14302;NJYF1;1;25.00;32.00;35.00;33.50;99;server;safe;online;-63;24538151;2026-07-25 17:02:39+00
14303;NJYF1;1;25.00;32.00;35.00;33.50;99;server;safe;online;-64;24658237;2026-07-25 17:04:39+00
14304;NJYF1;1;25.10;32.00;35.00;33.50;99;server;safe;online;-64;24778324;2026-07-25 17:06:39+00
14305;NJYF1;1;25.00;32.00;35.00;33.50;99;server;safe;online;-64;24898378;2026-07-25 17:08:39+00
14306;NJYF1;1;25.00;32.00;35.00;33.50;99;server;safe;online;-63;25018393;2026-07-25 17:10:39+00
14307;NJYF1;1;24.90;32.00;35.00;33.50;99;server;safe;online;-63;25138406;2026-07-25 17:12:39+00
14308;NJYF1;1;24.80;32.00;35.00;33.50;99;server;safe;online;-63;25258454;2026-07-25 17:14:39+00
14309;NJYF1;1;24.80;32.00;35.00;33.50;99;server;safe;online;-63;25378598;2026-07-25 17:16:40+00
14310;NJYF1;1;24.70;32.00;35.00;33.50;99;server;safe;online;-64;25498790;2026-07-25 17:18:40+00
14311;NJYF1;1;24.70;32.00;35.00;33.50;99;server;safe;online;-62;25618880;2026-07-25 17:20:40+00
14312;NJYF1;1;24.70;32.00;35.00;33.50;99;server;safe;online;-63;25738964;2026-07-25 17:22:40+00
14313;NJYF1;1;24.60;32.00;35.00;33.50;99;server;safe;online;-60;25859075;2026-07-25 17:24:40+00
14314;NJYF1;1;24.60;32.00;35.00;33.50;99;server;safe;online;-63;25979275;2026-07-25 17:26:40+00
14315;NJYF1;1;24.50;32.00;35.00;33.50;99;server;safe;online;-63;26099359;2026-07-25 17:28:40+00
14316;NJYF1;1;24.40;32.00;35.00;33.50;99;server;safe;online;-62;26219409;2026-07-25 17:30:40+00
14317;NJYF1;1;24.50;32.00;35.00;33.50;99;server;safe;online;-63;26339459;2026-07-25 17:32:40+00
14318;NJYF1;1;24.50;32.00;35.00;33.50;99;server;safe;online;-63;26459609;2026-07-25 17:34:41+00
14319;NJYF1;1;24.40;32.00;35.00;33.50;99;server;safe;online;-63;26579641;2026-07-25 17:36:41+00
14320;NJYF1;1;24.40;32.00;35.00;33.50;99;server;safe;online;-63;26699787;2026-07-25 17:38:41+00
14321;NJYF1;1;24.40;32.00;35.00;33.50;99;server;safe;online;-64;26819803;2026-07-25 17:40:41+00
14322;NJYF1;1;24.40;32.00;35.00;33.50;99;server;safe;online;-63;26939880;2026-07-25 17:42:41+00
14323;NJYF1;1;24.50;32.00;35.00;33.50;99;server;safe;online;-62;27060879;2026-07-25 17:44:42+00
14324;NJYF1;1;24.40;32.00;35.00;33.50;99;server;safe;online;-63;27180911;2026-07-25 17:46:42+00
