id;codename;codenumber;temperature;limit_low_temp;limit_high_temp;setpoint;power;mode;power_status;status;rssi;esp_millis;created_at
1172;NJYF1;1;26.60;32.00;36.00;34.00;99;manual;safe;online;-64;48478916;2026-06-10 17:01:45+00
1173;NJYF1;1;26.60;32.00;36.00;34.00;99;manual;safe;online;-64;48599494;2026-06-10 17:03:45+00
1174;NJYF1;1;26.60;32.00;36.00;34.00;99;manual;safe;online;-64;48720091;2026-06-10 17:05:46+00
1175;NJYF1;1;26.50;32.00;36.00;34.00;99;manual;safe;online;-64;48840673;2026-06-10 17:07:47+00
1176;NJYF1;1;26.50;32.00;36.00;34.00;99;manual;safe;online;-65;48961262;2026-06-10 17:09:47+00
1177;NJYF1;1;26.40;32.00;36.00;34.00;99;manual;safe;online;-65;49081856;2026-06-10 17:11:48+00
1178;NJYF1;1;26.30;32.00;36.00;34.00;99;manual;safe;online;-65;49202442;2026-06-10 17:13:48+00
1179;NJYF1;1;26.30;32.00;36.00;34.00;99;manual;safe;online;-64;49323034;2026-06-10 17:15:49+00
1180;NJYF1;1;26.20;32.00;36.00;34.00;99;manual;safe;online;-65;49443625;2026-06-10 17:17:50+00
1181;NJYF1;1;26.20;32.00;36.00;34.00;99;manual;safe;online;-64;49564203;2026-06-10 17:19:50+00
1182;NJYF1;1;26.20;32.00;36.00;34.00;99;manual;safe;online;-64;49684799;2026-06-10 17:21:51+00
1183;NJYF1;1;26.20;32.00;36.00;34.00;99;manual;safe;online;-64;49805383;2026-06-10 17:23:51+00
1184;NJYF1;1;26.20;32.00;36.00;34.00;99;manual;safe;online;-64;49925960;2026-06-10 17:25:52+00
1185;NJYF1;1;26.10;32.00;36.00;34.00;99;manual;safe;online;-64;50046538;2026-06-10 17:27:52+00
1186;NJYF1;1;26.20;32.00;36.00;34.00;99;manual;safe;online;-64;50167120;2026-06-10 17:29:53+00
1187;NJYF1;1;26.20;32.00;36.00;34.00;99;manual;safe;online;-65;50287691;2026-06-10 17:31:54+00
1188;NJYF1;1;26.20;32.00;36.00;34.00;99;manual;safe;online;-64;50408263;2026-06-10 17:33:54+00
1189;NJYF1;1;26.10;32.00;36.00;34.00;99;manual;safe;online;-65;50528840;2026-06-10 17:35:55+00
1190;NJYF1;1;26.00;32.00;36.00;34.00;99;manual;safe;online;-65;50649442;2026-06-10 17:37:55+00
1191;NJYF1;1;26.00;32.00;36.00;34.00;99;manual;safe;online;-65;50770021;2026-06-10 17:39:56+00
1192;NJYF1;1;26.00;32.00;36.00;34.00;99;manual;safe;online;-64;50890610;2026-06-10 17:41:57+00
1193;NJYF1;1;26.00;32.00;36.00;34.00;99;manual;safe;online;-64;51011195;2026-06-10 17:43:57+00
1194;NJYF1;1;26.00;32.00;36.00;34.00;99;manual;safe;online;-64;51131788;2026-06-10 17:45:58+00
1195;NJYF1;1;26.00;32.00;36.00;34.00;99;manual;safe;online;-64;51252375;2026-06-10 17:47:58+00
1196;NJYF1;1;26.00;32.00;36.00;34.00;99;manual;safe;online;-65;51372960;2026-06-10 17:49:59+00
1197;NJYF1;1;26.00;32.00;36.00;34.00;99;manual;safe;online;-65;51493530;2026-06-10 17:51:59+00
1198;NJYF1;1;26.10;32.00;36.00;34.00;99;manual;safe;online;-64;51614112;2026-06-10 17:54:00+00
1199;NJYF1;1;26.20;32.00;36.00;34.00;99;manual;safe;online;-64;51734708;2026-06-10 17:56:01+00
1200;NJYF1;1;26.20;32.00;36.00;34.00;99;manual;safe;online;-65;51855302;2026-06-10 17:58:01+00
1201;NJYF1;1;26.20;32.00;36.00;34.00;99;manual;safe;online;-65;51975888;2026-06-10 18:00:02+00
1202;NJYF1;1;26.20;32.00;36.00;34.00;99;manual;safe;online;-64;52096475;2026-06-10 18:02:02+00
1203;NJYF1;1;26.30;32.00;36.00;34.00;99;manual;safe;online;-65;52217067;2026-06-10 18:04:03+00
1204;NJYF1;1;26.20;32.00;36.00;34.00;99;manual;safe;online;-65;52337654;2026-06-10 18:06:04+00
1205;NJYF1;1;26.20;32.00;36.00;34.00;99;manual;safe;online;-65;52458254;2026-06-10 18:08:04+00
1206;NJYF1;1;26.10;32.00;36.00;34.00;99;manual;safe;online;-64;52578845;2026-06-10 18:10:05+00
1207;NJYF1;1;26.10;32.00;36.00;34.00;99;manual;safe;online;-65;52699427;2026-06-10 18:12:05+00
1208;NJYF1;1;26.00;32.00;36.00;34.00;99;manual;safe;online;-65;52820020;2026-06-10 18:14:06+00
1209;NJYF1;1;26.00;32.00;36.00;34.00;99;manual;safe;online;-64;52940617;2026-06-10 18:16:07+00
1210;NJYF1;1;26.00;32.00;36.00;34.00;99;manual;safe;online;-65;53061245;2026-06-10 18:18:07+00
1211;NJYF1;1;26.00;32.00;36.00;34.00;99;manual;safe;online;-66;53181843;2026-06-10 18:20:08+00
