id;codename;codenumber;temperature;limit_low_temp;limit_high_temp;setpoint;power;mode;power_status;status;rssi;esp_millis;created_at
2603;NJYF1;1;27.20;30.00;36.00;33.00;99;manual;safe;online;-66;120244543;2026-06-12 17:01:13+00
2604;NJYF1;1;27.30;30.00;36.00;33.00;99;manual;safe;online;-66;120365123;2026-06-12 17:03:13+00
2605;NJYF1;1;27.20;30.00;36.00;33.00;99;manual;safe;online;-66;120485704;2026-06-12 17:05:14+00
2606;NJYF1;1;27.20;30.00;36.00;33.00;99;manual;safe;online;-65;120606295;2026-06-12 17:07:15+00
2607;NJYF1;1;27.20;30.00;36.00;33.00;99;manual;safe;online;-65;120726872;2026-06-12 17:09:15+00
2608;NJYF1;1;27.20;30.00;36.00;33.00;99;manual;safe;online;-65;120847454;2026-06-12 17:11:16+00
2609;NJYF1;1;27.20;30.00;36.00;33.00;99;manual;safe;online;-66;120968052;2026-06-12 17:13:16+00
2610;NJYF1;1;27.20;30.00;36.00;33.00;99;manual;safe;online;-66;121088630;2026-06-12 17:15:17+00
2611;NJYF1;1;27.20;30.00;36.00;33.00;99;manual;safe;online;-66;121209218;2026-06-12 17:17:17+00
2612;NJYF1;1;27.10;30.00;36.00;33.00;99;manual;safe;online;-65;121329815;2026-06-12 17:19:18+00
2613;NJYF1;1;27.20;30.00;36.00;33.00;99;manual;safe;online;-65;121450412;2026-06-12 17:21:18+00
2614;NJYF1;1;27.10;30.00;36.00;33.00;99;manual;safe;online;-65;121571000;2026-06-12 17:23:19+00
2615;NJYF1;1;27.20;30.00;36.00;33.00;99;manual;safe;online;-65;121691598;2026-06-12 17:25:20+00
2616;NJYF1;1;27.20;30.00;36.00;33.00;99;manual;safe;online;-65;121812177;2026-06-12 17:27:20+00
2617;NJYF1;1;27.20;30.00;36.00;33.00;99;manual;safe;online;-65;121932742;2026-06-12 17:29:21+00
2618;NJYF1;1;27.10;30.00;36.00;33.00;99;manual;safe;online;-66;122053342;2026-06-12 17:31:21+00
2619;NJYF1;1;27.10;30.00;36.00;33.00;99;manual;safe;online;-66;122173932;2026-06-12 17:33:22+00
2620;NJYF1;1;27.10;30.00;36.00;33.00;99;manual;safe;online;-65;122294512;2026-06-12 17:35:23+00
2621;NJYF1;1;27.10;30.00;36.00;33.00;99;manual;safe;online;-64;122415104;2026-06-12 17:37:23+00
2622;NJYF1;1;27.10;30.00;36.00;33.00;99;manual;safe;online;-65;122535679;2026-06-12 17:39:24+00
2623;NJYF1;1;27.10;30.00;36.00;33.00;99;manual;safe;online;-65;122656261;2026-06-12 17:41:24+00
2624;NJYF1;1;27.10;30.00;36.00;33.00;99;manual;safe;online;-66;122776853;2026-06-12 17:43:25+00
2625;NJYF1;1;27.10;30.00;36.00;33.00;99;manual;safe;online;-65;122897437;2026-06-12 17:45:25+00
2626;NJYF1;1;27.00;30.00;36.00;33.00;99;manual;safe;online;-67;123018032;2026-06-12 17:47:26+00
2627;NJYF1;1;27.00;30.00;36.00;33.00;99;manual;safe;online;-66;123138620;2026-06-12 17:49:27+00
2628;NJYF1;1;27.00;30.00;36.00;33.00;99;manual;safe;online;-66;123259206;2026-06-12 17:51:27+00
2629;NJYF1;1;27.00;30.00;36.00;33.00;99;manual;safe;online;-67;123379794;2026-06-12 17:53:28+00
2630;NJYF1;1;27.00;30.00;36.00;33.00;99;manual;safe;online;-66;123500381;2026-06-12 17:55:28+00
2631;NJYF1;1;27.00;30.00;36.00;33.00;99;manual;safe;online;-66;123620971;2026-06-12 17:57:29+00
2632;NJYF1;1;27.10;30.00;36.00;33.00;99;manual;safe;online;-66;123741555;2026-06-12 17:59:30+00
2633;NJYF1;1;27.00;30.00;36.00;33.00;99;manual;safe;online;-67;123862137;2026-06-12 18:01:30+00
2634;NJYF1;1;27.00;30.00;36.00;33.00;99;manual;safe;online;-66;123982716;2026-06-12 18:03:31+00
2635;NJYF1;1;27.00;30.00;36.00;33.00;99;manual;safe;online;-66;124103302;2026-06-12 18:05:31+00
2636;NJYF1;1;27.00;30.00;36.00;33.00;99;manual;safe;online;-66;124223883;2026-06-12 18:07:32+00
2637;NJYF1;1;27.00;30.00;36.00;33.00;99;manual;safe;online;-67;124344465;2026-06-12 18:09:32+00
2638;NJYF1;1;27.00;30.00;36.00;33.00;99;manual;safe;online;-66;124465042;2026-06-12 18:11:33+00
2639;NJYF1;1;26.90;30.00;36.00;33.00;99;manual;safe;online;-65;124585643;2026-06-12 18:13:34+00
2640;NJYF1;1;26.90;30.00;36.00;33.00;99;manual;safe;online;-66;124706236;2026-06-12 18:15:34+00
2641;NJYF1;1;26.90;30.00;36.00;33.00;99;manual;safe;online;-65;124826821;2026-06-12 18:17:35+00
2642;NJYF1;1;26.90;30.00;36.00;33.00;99;manual;safe;online;-65;124947410;2026-06-12 18:19:35+00
2643;NJYF1;1;27.00;30.00;36.00;33.00;99;manual;safe;online;-65;125067987;2026-06-12 18:21:36+00
2644;NJYF1;1;27.00;30.00;36.00;33.00;99;manual;safe;online;-65;125188562;2026-06-12 18:23:37+00
2645;NJYF1;1;26.90;30.00;36.00;33.00;99;manual;safe;online;-66;125309145;2026-06-12 18:25:37+00
2646;NJYF1;1;26.90;30.00;36.00;33.00;99;manual;safe;online;-64;125430738;2026-06-12 18:27:39+00
2647;NJYF1;1;26.90;30.00;36.00;33.00;99;manual;safe;online;-66;125551314;2026-06-12 18:29:39+00
2648;NJYF1;1;26.90;30.00;36.00;33.00;99;manual;safe;online;-65;125671894;2026-06-12 18:31:40+00
2649;NJYF1;1;26.90;30.00;36.00;33.00;99;manual;safe;online;-67;125792494;2026-06-12 18:33:41+00
2650;NJYF1;1;27.00;30.00;36.00;33.00;99;manual;safe;online;-66;125913068;2026-06-12 18:35:41+00
2651;NJYF1;1;27.00;30.00;36.00;33.00;99;manual;safe;online;-65;126033651;2026-06-12 18:37:42+00
2652;NJYF1;1;27.10;30.00;36.00;33.00;99;manual;safe;online;-68;126154243;2026-06-12 18:39:42+00
2653;NJYF1;1;27.10;30.00;36.00;33.00;99;manual;safe;online;-67;126274832;2026-06-12 18:41:43+00
2654;NJYF1;1;27.20;30.00;36.00;33.00;99;manual;safe;online;-67;126395407;2026-06-12 18:43:43+00
2655;NJYF1;1;27.10;30.00;36.00;33.00;99;manual;safe;online;-67;126515989;2026-06-12 18:45:44+00
2656;NJYF1;1;27.10;30.00;36.00;33.00;99;manual;safe;online;-67;126636577;2026-06-12 18:47:45+00
2657;NJYF1;1;27.20;30.00;36.00;33.00;99;manual;safe;online;-67;126757166;2026-06-12 18:49:45+00
2658;NJYF1;1;27.20;30.00;36.00;33.00;99;manual;safe;online;-64;126877762;2026-06-12 18:51:46+00
2659;NJYF1;1;27.10;30.00;36.00;33.00;99;manual;safe;online;-67;126998347;2026-06-12 18:53:46+00
2660;NJYF1;1;27.10;30.00;36.00;33.00;99;manual;safe;online;-65;127118941;2026-06-12 18:55:47+00
2661;NJYF1;1;27.10;30.00;36.00;33.00;99;manual;safe;online;-64;127240536;2026-06-12 18:57:49+00
2662;NJYF1;1;27.10;30.00;36.00;33.00;99;manual;safe;online;-66;127361121;2026-06-12 18:59:49+00
2663;NJYF1;1;27.00;30.00;36.00;33.00;99;manual;safe;online;-67;127481705;2026-06-12 19:01:50+00
2664;NJYF1;1;26.90;30.00;36.00;33.00;99;manual;safe;online;-67;127602309;2026-06-12 19:03:50+00
2665;NJYF1;1;27.00;30.00;36.00;33.00;99;manual;safe;online;-66;127722906;2026-06-12 19:05:51+00
2666;NJYF1;1;26.90;30.00;36.00;33.00;99;manual;safe;online;-66;127843495;2026-06-12 19:07:52+00
2667;NJYF1;1;26.80;30.00;36.00;33.00;99;manual;safe;online;-66;127964082;2026-06-12 19:09:52+00
2668;NJYF1;1;26.80;30.00;36.00;33.00;99;manual;safe;online;-66;128084669;2026-06-12 19:11:53+00
2669;NJYF1;1;26.90;30.00;36.00;33.00;99;manual;safe;online;-65;128205259;2026-06-12 19:13:53+00
2670;NJYF1;1;26.90;30.00;36.00;33.00;99;manual;safe;online;-66;128325831;2026-06-12 19:15:54+00
2671;NJYF1;1;27.00;30.00;36.00;33.00;99;manual;safe;online;-67;128446411;2026-06-12 19:17:54+00
2672;NJYF1;1;26.90;30.00;36.00;33.00;99;manual;safe;online;-66;128567011;2026-06-12 19:19:55+00
2673;NJYF1;1;26.90;30.00;36.00;33.00;99;manual;safe;online;-66;128687603;2026-06-12 19:21:56+00
2674;NJYF1;1;26.90;30.00;36.00;33.00;99;manual;safe;online;-66;128808194;2026-06-12 19:23:56+00
2675;NJYF1;1;26.90;30.00;36.00;33.00;99;manual;safe;online;-66;128928777;2026-06-12 19:25:57+00
2676;NJYF1;1;26.90;30.00;36.00;33.00;99;manual;safe;online;-67;129049365;2026-06-12 19:27:57+00
2677;NJYF1;1;26.90;30.00;36.00;33.00;99;manual;safe;online;-66;129169961;2026-06-12 19:29:58+00
2678;NJYF1;1;27.00;30.00;36.00;33.00;99;manual;safe;online;-64;129290551;2026-06-12 19:31:59+00
2679;NJYF1;1;27.00;30.00;36.00;33.00;99;manual;safe;online;-65;129411130;2026-06-12 19:33:59+00
2680;NJYF1;1;27.00;30.00;36.00;33.00;99;manual;safe;online;-66;129531728;2026-06-12 19:36:00+00
2681;NJYF1;1;26.90;30.00;36.00;33.00;99;manual;safe;online;-65;129652328;2026-06-12 19:38:00+00
2682;NJYF1;1;27.00;30.00;36.00;33.00;99;manual;safe;online;-66;129772915;2026-06-12 19:40:01+00
2683;NJYF1;1;27.00;30.00;36.00;33.00;99;manual;safe;online;-66;129893508;2026-06-12 19:42:02+00
2684;NJYF1;1;27.00;30.00;36.00;33.00;99;manual;safe;online;-66;130014092;2026-06-12 19:44:02+00
